,Date,^GSPC,000001.SS,^FTSE,^GDAXI,^HSI,^TWII,^MERV,^ISEQ,^STI,^GSPTSE,^BSESN,^FCHI,^AEX,^KS11,^BVSP,^IBEX,BSX,0322.HK,^JKSE,^SET.BK,^AXJO,^BFX,^SSMI,^OMXSBCAPPI,^N225,IMOEX.ME,^ATX,^OMXHBCAPPI,^OSEAX,^N100,^BIT40P,JSE.JO
1081,2022-02-20,4348.8701171875,3490.760009765625,7513.60009765625,15042.509765625,24327.7109375,18232.349609375,89443.1875,8194.75,3428.89990234375,21008.19921875,57832.96875,6929.6298828125,744.8900146484375,2744.52001953125,112768.0,8590.0,42.54999923706055,18.040000915527344,6892.81787109375,1713.199951171875,7221.7001953125,4045.10009765625,12010.08984375,853.0800170898438,27122.0703125,3393.31005859375,3816.10009765625,222.17999267578125,1295.5899658203125,1302.449951171875,2516.424560546875,11900.9248046875
754,2022-02-21,4348.8701171875,3490.610107421875,7484.2998046875,14731.1201171875,24170.0703125,18221.490234375,90029.4921875,8061.580078125,3436.360107421875,21008.19921875,57683.58984375,6788.33984375,729.72998046875,2743.800048828125,111725.0,8488.900390625,42.54999923706055,18.3799991607666,6902.96484375,1694.3199462890625,7233.60009765625,3969.1298828125,11891.8798828125,835.47998046875,26910.869140625,3036.8798828125,3730.840087890625,219.4600067138672,1295.530029296875,1277.1700439453125,2516.424560546875,11826.5439453125
755,2022-02-22,4304.759765625,3457.14990234375,7494.2001953125,14693.0,23520.0,17969.2890625,90440.546875,8035.93017578125,3400.580078125,20907.80078125,57300.6796875,6787.60009765625,731.9600219726562,2706.7900390625,112892.0,8493.2001953125,42.97999954223633,18.239999771118164,6861.994140625,1691.1199951171875,7161.2998046875,3959.14990234375,11959.3896484375,840.4500122070312,26449.609375,3084.739990234375,3668.1201171875,217.22000122070312,1295.9200439453125,1278.1099853515625,2516.424560546875,11786.8740234375
756,2022-02-23,4225.5,3489.14990234375,7498.2001953125,14631.3603515625,23660.279296875,18055.73046875,91359.5234375,7953.16015625,3393.0,20744.19921875,57232.05859375,6780.669921875,727.9099731445312,2719.530029296875,112008.0,8440.099609375,43.709999084472656,17.940000534057617,6920.05615234375,1696.449951171875,7205.7001953125,3973.22998046875,11941.8896484375,830.6099853515625,26449.609375,3084.739990234375,3631.929931640625,216.19000244140625,1306.7900390625,1275.5899658203125,2516.424560546875,11970.3466796875
757,2022-02-24,4288.7001953125,3429.9599609375,7207.0,14052.099609375,22901.560546875,17594.55078125,88721.4609375,7589.6201171875,3276.06005859375,20761.900390625,54529.91015625,6521.0498046875,708.5499877929688,2648.800048828125,111592.0,8198.5,43.95000076293945,17.5,6817.81982421875,1662.719970703125,6990.60009765625,3898.3798828125,11636.759765625,809.9099731445312,25970.8203125,2058.1201171875,3369.820068359375,208.17999267578125,1301.510009765625,1236.4599609375,2516.424560546875,11710.509765625
758,2022-02-25,4384.64990234375,3451.409912109375,7489.5,14567.23046875,22767.1796875,17652.1796875,87969.8671875,7803.47021484375,3294.469970703125,21106.0,55858.51953125,6752.43017578125,727.8499755859375,2676.760009765625,113142.0,8486.599609375,45.099998474121094,17.260000228881836,6888.1708984375,1679.9000244140625,6997.7998046875,4061.169921875,11987.3095703125,832.0700073242188,26476.5,2470.47998046875,3506.139892578125,215.66000366210938,1305.2900390625,1275.75,2516.424560546875,11664.8896484375
1082,2022-02-26,4384.64990234375,3451.409912109375,7489.5,14567.23046875,22767.1796875,17652.1796875,87969.8671875,7803.47021484375,3294.469970703125,21106.0,55858.51953125,6752.43017578125,727.8499755859375,2676.760009765625,113142.0,8486.599609375,45.099998474121094,17.260000228881836,6888.1708984375,1679.9000244140625,6997.7998046875,4061.169921875,11987.3095703125,832.0700073242188,26476.5,2470.47998046875,3506.139892578125,215.66000366210938,1305.2900390625,1275.75,2516.424560546875,11664.8896484375
1083,2022-02-27,4384.64990234375,3451.409912109375,7489.5,14567.23046875,22767.1796875,17652.1796875,87969.8671875,7803.47021484375,3294.469970703125,21106.0,55858.51953125,6752.43017578125,727.8499755859375,2676.760009765625,113142.0,8486.599609375,45.099998474121094,17.260000228881836,6888.1708984375,1679.9000244140625,6997.7998046875,4061.169921875,11987.3095703125,832.0700073242188,26476.5,2470.47998046875,3506.139892578125,215.66000366210938,1305.2900390625,1275.75,2516.424560546875,11664.8896484375
759,2022-02-28,4373.93994140625,3462.31005859375,7458.2998046875,14461.01953125,22713.01953125,17652.1796875,87969.8671875,7860.27001953125,3242.239990234375,21126.400390625,56247.28125,6658.830078125,729.719970703125,2699.179931640625,113142.0,8479.2001953125,44.16999816894531,17.280000686645508,6888.1708984375,1685.1800537109375,7049.10009765625,4014.02001953125,11986.7802734375,833.8699951171875,26526.8203125,2470.47998046875,3388.97998046875,213.17999267578125,1323.239990234375,1268.800048828125,2516.424560546875,11845.3876953125
760,2022-03-01,4306.259765625,3488.830078125,7330.2001953125,13904.849609375,22761.7109375,17898.25,87969.8671875,7492.10986328125,3278.6298828125,21004.5,56247.28125,6396.490234375,713.4600219726562,2699.179931640625,113142.0,8188.2001953125,43.36000061035156,16.739999771118164,6921.44091796875,1694.280029296875,7096.5,3937.919921875,11862.2802734375,815.6199951171875,26844.720703125,2470.47998046875,3148.919921875,203.60000610351562,1355.27001953125,1229.6800537109375,2516.424560546875,12347.2099609375
761,2022-03-02,4386.5400390625,3484.18994140625,7429.60009765625,14000.1103515625,22343.919921875,17867.599609375,90248.9296875,7450.72021484375,3244.39990234375,21255.599609375,55468.8984375,6498.02001953125,721.0,2703.52001953125,115174.0,8321.0,43.900001525878906,16.399999618530273,6868.40185546875,1689.81005859375,7116.7001953125,3958.10009765625,11871.58984375,823.260009765625,26393.029296875,2470.47998046875,3123.409912109375,204.99000549316406,1368.2900390625,1243.8699951171875,2516.424560546875,11892.9912109375
762,2022-03-03,4363.490234375,3481.110107421875,7238.89990234375,13698.400390625,22467.33984375,17934.400390625,91558.0390625,7263.0498046875,3253.64990234375,21250.400390625,55102.6796875,6378.3701171875,705.4199829101562,2747.080078125,115166.0,8011.39990234375,43.959999084472656,16.540000915527344,6868.40185546875,1696.0799560546875,7151.39990234375,3874.659912109375,11675.7001953125,804.25,26577.26953125,2470.47998046875,3155.360107421875,199.27000427246094,1347.739990234375,1216.780029296875,2516.424560546875,11761.0888671875
763,2022-03-04,4328.8701171875,3447.64990234375,6987.10009765625,13094.5400390625,21905.2890625,17736.51953125,89515.4375,6861.18994140625,3226.780029296875,21402.400390625,54333.80859375,6061.66015625,671.72998046875,2713.429931640625,114474.0,7720.89990234375,43.959999084472656,16.520000457763672,6928.328125,1671.719970703125,7110.7998046875,3760.429931640625,11300.1298828125,780.6099853515625,25985.470703125,2470.47998046875,3029.949951171875,191.3699951171875,1329.1600341796875,1159.760009765625,2516.424560546875,11277.1181640625
1084,2022-03-05,4328.8701171875,3447.64990234375,6987.10009765625,13094.5400390625,21905.2890625,17736.51953125,89515.4375,6861.18994140625,3226.780029296875,21402.400390625,54333.80859375,6061.66015625,671.72998046875,2713.429931640625,114474.0,7720.89990234375,43.959999084472656,16.520000457763672,6928.328125,1671.719970703125,7110.7998046875,3760.429931640625,11300.1298828125,780.6099853515625,25985.470703125,2470.47998046875,3029.949951171875,191.3699951171875,1329.1600341796875,1159.760009765625,2516.424560546875,11277.1181640625
1085,2022-03-06,4328.8701171875,3447.64990234375,6987.10009765625,13094.5400390625,21905.2890625,17736.51953125,89515.4375,6861.18994140625,3226.780029296875,21402.400390625,54333.80859375,6061.66015625,671.72998046875,2713.429931640625,114474.0,7720.89990234375,43.959999084472656,16.520000457763672,6928.328125,1671.719970703125,7110.7998046875,3760.429931640625,11300.1298828125,780.6099853515625,25985.470703125,2470.47998046875,3029.949951171875,191.3699951171875,1329.1600341796875,1159.760009765625,2516.424560546875,11277.1181640625
764,2022-03-07,4201.08984375,3372.860107421875,6959.5,12834.650390625,21057.630859375,17178.689453125,87948.2109375,6744.330078125,3187.820068359375,21304.400390625,52842.75,5982.27001953125,669.0399780273438,2651.31005859375,111593.0,7644.60009765625,42.54999923706055,15.899999618530273,6869.06591796875,1626.699951171875,7038.60009765625,3682.47998046875,11204.669921875,777.75,25221.41015625,2470.47998046875,2920.2900390625,189.42999267578125,1320.18994140625,1150.4300537109375,2516.424560546875,11181.9111328125
765,2022-03-08,4170.7001953125,3293.530029296875,6964.10009765625,12831.509765625,20765.869140625,16825.25,88061.140625,6575.56005859375,3148.860107421875,21232.0,53424.08984375,5962.9599609375,656.739990234375,2622.39990234375,111203.0,7783.39990234375,40.900001525878906,14.5600004196167,6814.18310546875,1619.0999755859375,6980.2998046875,3672.449951171875,11057.0595703125,775.6099853515625,24790.94921875,2470.47998046875,2972.989990234375,191.7899932861328,1326.72998046875,1144.43994140625,2516.424560546875,11274.142578125
766,2022-03-09,4277.8798828125,3256.389892578125,7190.7001953125,13847.9296875,20627.7109375,17015.359375,87226.4609375,7001.419921875,3195.3798828125,21493.19921875,54647.328125,6387.830078125,688.3300170898438,2622.39990234375,113900.0,8163.10009765625,42.06999969482422,14.260000228881836,6864.44091796875,1643.6400146484375,7053.0,3884.780029296875,11493.3603515625,805.489990234375,24717.529296875,2470.47998046875,3185.9599609375,199.77000427246094,1326.7900390625,1210.280029296875,2516.424560546875,11510.177734375
767,2022-03-10,4259.52001953125,3296.090087890625,7099.10009765625,13442.099609375,20890.259765625,17433.19921875,90283.1015625,6900.43994140625,3240.72998046875,21581.69921875,55464.390625,6207.2001953125,671.8499755859375,2680.320068359375,113663.0,8069.2998046875,41.7400016784668,14.680000305175781,6924.0078125,1647.0799560546875,7130.7998046875,3847.080078125,11391.099609375,801.97998046875,25690.400390625,2470.47998046875,3123.080078125,199.82000732421875,1326.0400390625,1182.489990234375,2516.424560546875,11553.814453125
768,2022-03-11,4204.31005859375,3309.75,7155.60009765625,13628.1103515625,20553.7890625,17264.740234375,88999.0625,7082.97021484375,3249.659912109375,21461.80078125,55550.30078125,6260.25,674.7999877929688,2661.280029296875,111713.0,8142.10009765625,41.70000076293945,14.539999961853027,6922.60205078125,1658.010009765625,7063.60009765625,3899.239990234375,11495.6904296875,816.1199951171875,25162.779296875,2470.47998046875,3179.14990234375,203.57000732421875,1323.8699951171875,1192.1099853515625,2516.424560546875,11702.576171875
1086,2022-03-12,4204.31005859375,3309.75,7155.60009765625,13628.1103515625,20553.7890625,17264.740234375,88999.0625,7082.97021484375,3249.659912109375,21461.80078125,55550.30078125,6260.25,674.7999877929688,2661.280029296875,111713.0,8142.10009765625,41.70000076293945,14.539999961853027,6922.60205078125,1658.010009765625,7063.60009765625,3899.239990234375,11495.6904296875,816.1199951171875,25162.779296875,2470.47998046875,3179.14990234375,203.57000732421875,1323.8699951171875,1192.1099853515625,2516.424560546875,11702.576171875
1087,2022-03-13,4204.31005859375,3309.75,7155.60009765625,13628.1103515625,20553.7890625,17264.740234375,88999.0625,7082.97021484375,3249.659912109375,21461.80078125,55550.30078125,6260.25,674.7999877929688,2661.280029296875,111713.0,8142.10009765625,41.70000076293945,14.539999961853027,6922.60205078125,1658.010009765625,7063.60009765625,3899.239990234375,11495.6904296875,816.1199951171875,25162.779296875,2470.47998046875,3179.14990234375,203.57000732421875,1323.8699951171875,1192.1099853515625,2516.424560546875,11702.576171875
769,2022-03-14,4173.10986328125,3223.530029296875,7193.5,13929.1103515625,19531.66015625,17263.0390625,84955.8984375,7192.64990234375,3232.030029296875,21180.80078125,56486.01953125,6369.93994140625,674.2999877929688,2645.64990234375,109928.0,8234.400390625,41.900001525878906,14.4399995803833,6952.2041015625,1660.1500244140625,7149.39990234375,3969.570068359375,11678.9404296875,829.6099853515625,25307.849609375,2470.47998046875,3227.77001953125,211.10000610351562,1326.56005859375,1199.8399658203125,2516.424560546875,11553.814453125
770,2022-03-15,4262.4501953125,3063.969970703125,7175.7001953125,13917.26953125,18415.080078125,16926.060546875,84054.71875,7151.0400390625,3236.0400390625,21187.80078125,55776.8515625,6355.0,676.3800048828125,2621.530029296875,108959.0,8236.099609375,42.65999984741211,13.859999656677246,6918.18505859375,1644.3599853515625,7097.39990234375,3961.159912109375,11682.2197265625,820.6500244140625,25346.48046875,2470.47998046875,3207.429931640625,207.88999938964844,1305.199951171875,1197.1600341796875,2516.424560546875,11673.8154296875
771,2022-03-16,4357.85986328125,3170.7099609375,7291.7001953125,14440.740234375,20087.5,16940.830078125,87450.8671875,7426.52001953125,3290.89990234375,21468.80078125,56816.6484375,6588.64013671875,703.52001953125,2659.22998046875,111112.0,8380.400390625,43.84000015258789,13.539999961853027,6992.39501953125,1667.9200439453125,7175.2001953125,4085.7099609375,11900.9599609375,855.469970703125,25762.009765625,2470.47998046875,3312.219970703125,215.39999389648438,1340.6099853515625,1244.300048828125,2516.424560546875,11714.4775390625
772,2022-03-17,4411.669921875,3215.0400390625,7385.2998046875,14388.0595703125,21501.23046875,17448.220703125,89645.8828125,7472.58984375,3322.7099609375,21771.19921875,57863.9296875,6612.52001953125,707.4500122070312,2694.510009765625,113076.0,8412.0,44.209999084472656,14.119999885559082,6964.384765625,1681.760009765625,7250.7998046875,4110.77978515625,12061.8701171875,857.719970703125,26652.890625,2470.47998046875,3334.18994140625,214.4499969482422,1361.68994140625,1251.9000244140625,2516.424560546875,11739.2705078125
773,2022-03-18,4463.1201171875,3251.070068359375,7404.7001953125,14413.08984375,21412.400390625,17456.51953125,89057.5703125,7575.14013671875,3330.6298828125,21818.5,57863.9296875,6620.240234375,716.3599853515625,2707.02001953125,115311.0,8417.599609375,44.220001220703125,14.100000381469727,6954.96484375,1678.510009765625,7294.39990234375,4147.4501953125,12184.990234375,866.6500244140625,26827.4296875,2470.47998046875,3361.2099609375,214.52000427246094,1367.7900390625,1263.5999755859375,2516.424560546875,11476.458984375
1088,2022-03-19,4463.1201171875,3251.070068359375,7404.7001953125,14413.08984375,21412.400390625,17456.51953125,89057.5703125,7575.14013671875,3330.6298828125,21818.5,57863.9296875,6620.240234375,716.3599853515625,2707.02001953125,115311.0,8417.599609375,44.220001220703125,14.100000381469727,6954.96484375,1678.510009765625,7294.39990234375,4147.4501953125,12184.990234375,866.6500244140625,26827.4296875,2470.47998046875,3361.2099609375,214.52000427246094,1367.7900390625,1263.5999755859375,2516.424560546875,11476.458984375
1089,2022-03-20,4463.1201171875,3251.070068359375,7404.7001953125,14413.08984375,21412.400390625,17456.51953125,89057.5703125,7575.14013671875,3330.6298828125,21818.5,57863.9296875,6620.240234375,716.3599853515625,2707.02001953125,115311.0,8417.599609375,44.220001220703125,14.100000381469727,6954.96484375,1678.510009765625,7294.39990234375,4147.4501953125,12184.990234375,866.6500244140625,26827.4296875,2470.47998046875,3361.2099609375,214.52000427246094,1367.7900390625,1263.5999755859375,2516.424560546875,11476.458984375
774,2022-03-21,4461.18017578125,3253.68994140625,7442.39990234375,14326.9697265625,21221.33984375,17560.359375,90041.046875,7510.56982421875,3355.510009765625,22009.099609375,57292.48828125,6582.330078125,718.3699951171875,2686.050048828125,116155.0,8389.2001953125,44.31999969482422,14.039999961853027,6955.18115234375,1673.8699951171875,7278.5,4129.5498046875,12171.2802734375,868.0800170898438,26827.4296875,2470.47998046875,3350.5,215.08999633789062,1402.3299560546875,1262.449951171875,2516.424560546875,11476.458984375
775,2022-03-22,4511.60986328125,3259.860107421875,7476.7001953125,14473.2001953125,21889.279296875,17559.7109375,90170.1015625,7493.3798828125,3350.169921875,22074.400390625,57989.30078125,6659.41015625,728.27001953125,2710.0,117272.0,8487.2001953125,43.7400016784668,14.039999961853027,7000.82177734375,1677.8699951171875,7341.10009765625,4168.85009765625,12202.6201171875,866.219970703125,27224.109375,2470.47998046875,3405.489990234375,215.4600067138672,1406.1400146484375,1276.1099853515625,2516.424560546875,12012.0
